Lat,Lon
30.4412,95.5175
41.0354,76.2994
30.772,81.6697
30.2367,93.0136
30.7351,95.5754
35.1819,97.5192
40.0464,86.4636
36.9696,84.0884
32.7318,83.7254
39.6077,119.2523
43.0769,76.1495
33.8965,96.5006
42.6647,114.4433
36.398,97.8391
29.1896,98.8626
33.7046,85.1824
30.4956,84.4322
31.4596,96.0686
38.0466,85.7004
38.8913,89.8523
41.454,87.0271
34.3554,79.5456
38.0996,83.8968
34.587,84.9359
31.7246,96.1677
33.4761,94.2012
38.1967,85.346
40.967,80.1567
34.9737,90.9021
31.7721,102.4744
31.8464,103.0892
32.3455,108.6909
26.8337,81.1179
41.038,93.7787
33.9423,81.0793
41.1505,78.7926
30.0971,96.0496
37.8374,85.7313
32.2799,90.1684
39.8638,84.9213
35.5389,94.2218
31.181,97.3171
35.1486,90.1315
35.0614,106.7983
34.9456,104.6641
29.2825,98.6573
39.8887,88.99
33.001,85.0295
35.4314,96.2995
37.0048,94.5515
40.3923,91.5828
30.3868,83.3002
40.6387,74.9815
37.6495,95.4877
31.5092,97.1569
43.6858,87.7524
30.4969,84.4397
37.5067,77.0813
38.161,85.0673
41.271,110.9531
39.3651,101.044
34.8524,117.0833
41.5054,95.4513
35.611,105.2098
41.6047,109.241
32.3455,108.6909
29.2597,82.1984
35.2914,93.0935
41.6842,107.9822
36.519,89.6081
35.6734,88.7495
30.6457,87.7588
38.1668,87.5504
49.3673,121.4955
41.3872,88.4223
31.8707,89.7482
31.4633,97.169
35.4721,95.5309
33.3177,87.0387
40.6925,99.3915
42.4354,96.3698
40.8488,83.2977
32.9105,79.9869
35.8651,84.3242
39.5491,86.0373
32.2796,90.1682
36.8551,101.216
35.4051,94.513
42.0941,110.9509
36.3292,79.6487
36.7246,84.1763
35.2948,79.7337
36.6682,86.5573
30.1797,93.5875
40.7559,87.9963
39.9913,81.5729
35.2242,91.7217
40.7667,98.588
40.9243,90.2977
43.4355,112.1222
33.4803,89.7651
42.4709,93.5641
36.6516,97.3495
33.1619,95.2253
38.4906,90.7652
43.7963,90.0592
29.9846,94.2064
30.7864,92.1827
35.5425,84.5589
42.0609,72.114
34.1877,97.1782
37.5974,85.8719
40.2611,103.6405
45.8297,119.8033
39.1546,88.529
34.3698,96.1396
39.7051,77.7312
38.1621,85.0677
31.4033,103.4839
31.3242,94.6939
34.3118,88.7873
41.6347,85.0571
32.383,91.1992
38.4887,85.7685
35.3907,97.2651
34.4377,100.2361
42.298,85.0818
39.7275,94.7869
34.351,89.9098
39.9011,84.1988
31.4191,87.0023
36.9461,80.9399
38.3375,104.6238
32.0763,81.1964
40.0801,104.6539
41.6149,90.7833
41.9642,83.3475
35.8881,89.9208
39.8555,85.4101
45.7705,119.2049
40.1606,111.6467
34.2627,79.701
29.3948,96.0811
38.0023,90.2231
36.11,83.339
36.0674,89.3984
43.1447,93.3647
34.4208,79.4203
41.427,87.7623
37.7426,88.9687
42.5675,113.736
39.7586,92.5646
40.8325,83.2504
33.6076,81.844
36.5028,101.7752
41.7401,85.0002
41.0958,74.1573
35.2955,84.8164
42.661,112.2009
43.7503,88.4704
41.0465,86.222
44.0455,116.9821
40.6713,96.1812
34.2724,84.803
40.4024,77.0104
38.4668,100.909
39.2934,102.2809
36.8574,89.5851
40.6894,112.2652
31.1894,90.4909
39.6955,79.0993
39.7339,84.2044
30.4184,89.1937
35.2354,111.8249
39.6292,77.7792
35.6688,80.8531
34.7086,97.2377
30.4141,81.5751
30.7601,81.6455
39.6376,77.807
38.6369,94.3607
41.603,87.1189
34.778,92.1286
35.8111,80.8302
41.3732,89.0099
43.8868,100.7097
29.7048,95.0935
33.3454,96.5849
32.6539,96.753
31.659,106.2413
30.8936,102.8485
39.8414,85.5551
38.8713,97.6122
42.1025,75.8311
34.6892,84.9972
31.9482,102.1441
40.2661,84.1903
41.1384,104.7105
35.1527,84.9573
38.1757,87.5541
37.2522,87.4502
38.9421,92.7715
35.1987,101.7425
35.1461,81.5094
44.2944,90.8335
37.94,77.464
43.1238,92.7387
41.1751,79.0981
36.1112,83.3411
38.4836,78.8154
30.6395,83.1936
32.6876,114.586
41.363,86.3541
37.9398,77.4634
39.7005,86.1866
32.0866,83.7633
35.008,106.0441
38.4569,85.2997
39.6868,90.2326
43.2138,121.7809
30.8981,96.6022
38.3128,88.9575
34.9473,104.6412
34.2033,97.1682
39.7527,122.2107
34.1901,80.2844
38.8419,91.2314
33.28,87.1027
33.9213,81.2899
35.5347,119.187
36.4685,86.6906
33.4776,82.1291
30.7326,86.3512
39.8379,97.6386
41.1011,114.9572
52.199,106.6701
34.2949,81.5468
43.6629,116.6502
36.2301,89.7281
36.1086,84.0226
46.8362,96.8456
36.1663,95.3432
30.1939,95.1962
32.6967,103.1807
39.1349,88.5693
29.6928,96.7763
36.7559,81.8594
42.4354,96.3698
39.9479,82.5366
36.9518,80.8802
33.594,86.1244
34.8534,81.0052
45.1365,74.497
33.7184,116.1689
37.7284,113.0525
37.3088,77.3902
31.4031,103.4838
39.9704,81.9052
42.2772,84.9322
32.809,111.6713
34.7722,85.5428
39.687,75.4871
40.2661,82.9211
39.1577,94.4731
36.8807,94.4317
34.3686,96.1392
40.0594,81.0529
34.9525,110.3108
46.5562,84.322
30.0655,95.9026
40.8332,83.9684
30.3567,95.0908
42.7403,86.0669
37.3869,79.9026
37.0961,88.6934
38.1188,121.3953
40.5544,85.5571
34.3472,83.3194
36.6968,87.4584
35.3837,96.6714
40.9623,117.7455
39.1165,108.6457
35.4993,97.9038
39.0053,93.735
43.1484,123.366
32.2659,101.4781
36.7486,78.1012
32.1955,86.4119
33.3459,96.5866
31.5895,102.9202
36.1712,86.8628
35.1933,101.7264
32.4503,100.4436
41.4226,112.0492
37.5018,77.0943
41.0297,76.0798
49.8791,97.3378
40.5152,76.1109
38.877,82.2984
34.5383,86.9132
41.6424,91.1517
36.7592,89.5381
38.0025,100.9989
32.5684,116.9549
39.9404,82.6004
38.0146,97.9397
36.9372,80.9943
40.1293,80.002
31.4264,83.517
43.1405,115.6629
41.3129,96.3262
33.7193,85.0282
28.0461,99.3508
43.6585,93.3176
40.3063,104.982
42.9895,82.933
41.7004,92.358
43.9601,90.3799
31.1909,101.452
30.3715,81.7658
36.7164,76.6705
37.0027,94.5519
33.1156,95.638
36.7167,86.5234
39.2518,88.1543
31.3609,92.5912
41.4808,88.0813
38.9329,111.8551
42.3101,93.5727
32.8012,97.0284
30.5175,81.6348
41.4646,82.058
34.8548,117.083
41.9037,88.1203
42.2642,82.4627
31.0405,104.8219
38.9331,97.2605
34.7258,114.3155
34.6537,106.7926
35.1576,103.7024
41.1018,100.7255
39.6147,119.2184
29.3404,81.1367
39.2435,114.869
33.3193,84.7768
29.7976,95.2708
40.1141,85.5715
35.2676,99.642
41.1404,84.8483
40.7508,81.4015
41.1026,100.7256
35.4853,95.1499
38.9344,92.7778
41.4592,88.2716
41.7979,83.6963
35.1571,90.1359
33.656,114.2399
36.5787,80.739
40.7659,87.1258
41.5361,83.4676
35.6349,95.9641
37.755,121.1425
34.93,89.7947
33.8863,98.4708
34.8374,97.611
41.0984,114.9585
32.2698,81.0801
33.2808,111.9608
41.328,105.6098
34.1883,93.0719
35.8803,101.9751
32.1204,103.1862
39.8783,86.4725
33.1948,80.6036
40.2277,76.7201
32.9584,97.3087
37.1849,77.32
40.1856,111.6421
41.7772,107.3108
32.4435,93.9818
41.2953,89.085
41.1094,102.9534
43.6021,96.7662
37.1564,77.2714
41.8899,91.6685
36.1322,85.5043
27.5269,82.5129
32.3545,108.7337
40.981,91.5404
29.6775,98.1551
47.7107,116.9953
41.3981,122.3779
36.0392,83.4438
28.0105,82.3056
29.7962,95.0342
29.6536,97.5939
39.5839,85.8156
39.3679,94.3731
37.9788,85.6929
40.266,82.9219
35.6837,88.7788
36.7164,86.5235
39.4525,87.1261
33.4602,112.2036
40.2342,77.1238
39.5729,91.4056
41.0263,77.5233
41.1728,83.6536
35.0209,89.8986
42.9993,78.4061
33.8923,98.4838
32.5991,97.3159
29.5608,98.0345
36.5234,77.5893
42.4928,89
38.3708,97.6176
42.4606,92.4042
30.0027,82.5973
41.6586,93.4993
32.195,96.898
35.999,83.7795
35.1676,81.4509
41.2892,87.2954
41.7886,80.8551
40.7261,111.9145
41.5089,112.0526
36.6932,87.4528
35.8788,97.3921
42.8724,87.9427
31.9975,106.5852
36.1612,95.8331
34.7247,100.5343
33.4572,80.7367
36.7198,95.6302
39.3469,87.3925
30.5044,99.7781
29.4946,95.9121
44.7793,93.0335
30.8715,88.046
30.1162,93.8215
41.0993,104.8487
37.9821,91.7209
34.9924,117.5415
34.916,82.1096
38.4121,96.236
35.0749,89.9494
35.6432,86.8906
30.2527,92.1939
35.4064,97.9397
46.9529,122.9341
41.7369,86.3385
31.959,83.7456
32.2743,90.193
31.9975,106.5806
32.5829,93.2509
32.4024,99.3855
40.996,81.9962
33.5936,86.1609
41.6034,90.624
35.5947,97.436
43.5713,116.1875
29.7974,95.0338
45.4948,94.1479
38.1548,88.9096
33.0577,97.4828
34.0034,95.1015
40.0469,86.8221
41.0899,96.2535
35.5252,98.3508
35.8057,90.6351
38.9655,78.438
36.6776,87.406
41.1826,80.5686
28.9903,96.6246
27.5301,97.841
35.9911,87.4889
34.7296,114.3158
38.0199,79.141
39.6451,83.5364
41.2641,110.9766
29.3107,98.6164
32.844,86.5912
48.2245,101.3521
29.9986,95.4262
33.9324,86.1909
41.1444,87.2602
31.1367,81.5717
37.7454,99.9817
37.6406,98.4287
29.6949,96.9029
41.3419,86.2624
32.3453,88.7275
35.9987,86.5962
28.1561,81.8016
33.4592,112.2411
30.5697,100.5859
40.739,114.0655
31.9157,102.2167
34.3884,83.2269
37.0546,94.4286
37.934,77.4741
50.4654,104.5648
36.1817,119.3309
30.7487,85.3835
41.0466,95.8259
42.8841,85.0753
39.5889,76.0669
37.0183,120.1342
33.4185,80.6653
35.6562,81.964
33.2624,97.1786
37.7938,79.8854
38.1172,121.3927
33.2073,84.0569
34.3682,86.8936
33.6416,101.839
38.3792,84.5739
36.6953,97.3499
41.5219,74.1125
27.6859,99.4641
44.1025,103.1491
38.6852,90.2184
33.5233,82.0346
39.5503,86.0358
35.0787,106.7449
31.9616,81.3321
48.2434,103.6232
34.1169,86.8628
33.1176,95.6347
34.0644,81.0229
39.8385,99.8937
41.1729,80.5689
32.3227,89.3441
35.7859,95.4028
33.2702,80.5663
35.8822,87.8003
29.2671,82.1921
31.1906,85.4005
38.5749,90.0984
33.1602,84.8723
47.1127,118.3657
33.577,86.4772
32.2875,96.545
40.1318,87.7782
39.822,85.9153
41.2896,87.2957
40.3532,76.7259
29.1961,95.4579
27.9163,81.7182
41.5859,87.2397
42.7864,84.6774
41.2367,73.0242
38.276,84.5527
33.8176,116.4023
37.8436,84.3257
40.1208,74.707
41.6147,93.7789
35.2621,112.1939
26.6667,80.7179
35.9852,85.0115
39.6131,119.2656
38.4581,85.2986
34.9124,80.9789
33.0801,80.2101
35.1186,101.9079
35.001,80.976
38.8742,89.3888
36.0231,87.3402
35.2326,85.8267
38.966,78.4385
42.8695,87.9421
27.446,80.3993
33.9547,80.9952
40.4834,89.0185
42.0685,80.0385
35.1922,101.7596
37.7544,121.1415
36.9771,84.1154
33.514,82.5027
34.4688,89.0069
38.9168,84.6338
37.9314,79.2321
34.1187,83.7624
35.5847,78.1479
39.5417,84.2914
28.3255,82.3227
31.66,106.2391
36.3814,114.895
33.5176,88.3779
46.22,119.7924
34.2402,81.4587
27.4128,80.3996
42.4598,92.2511
40.833,83.9686
40.8359,111.9322
41.9631,112.7108
36.6064,77.5601
35.1539,90.1374
41.276,81.6275
30.2937,91.9151
36.1794,86.3005
35.281,93.0936
30.2829,81.9837
43.3342,80.4315
32.5442,93.5154
36.1779,85.9478
36.6062,77.5611
41.0598,84.9809
32.6049,90.072
35.6162,119.6588
35.1828,107.8984
35.5118,93.8212
43.3903,89.4694
40.6899,95.7915
27.4487,80.3988
32.919,96.4191
32.6232,96.6941
39.9066,122.1945
41.6038,90.6243
31.8256,103.9093
35.8073,86.3972
40.5537,85.5483
31.4164,83.5028
42.7834,86.0227
39.9729,83.101
42.2954,83.8781
45.0495,122.9753
30.0666,81.4944
28.4523,99.2375
28.0108,97.5332
45.7496,107.6122
33.6618,114.2376
38.7879,112.0826
31.9979,106.5812
34.8105,102.4075
34.1938,91.9212
32.508,92.1922
32.6421,96.7796
36.0658,79.3105
30.4216,89.1369
35.1266,118.4076
33.695,95.5556
44.0251,116.953
35.903,84.1406
40.1137,85.5653
42.3786,122.8997
33.7197,85.0286
39.5579,82.9585
38.761,90.0654
29.4459,98.3609
35.3774,97.4974
39.6221,83.6136
38.3407,82.9428
35.0357,85.5819
36.3763,84.2484
37.8362,94.3254
41.18,90.338
42.977,82.543
39.338,82.9511
38.226,91.1573
41.5343,83.4592
35.8813,84.2372
35.1985,113.904
34.9778,85.4136
41.1287,80.7686
27.6846,99.4609
29.2668,82.1885
32.6412,96.8398
41.5617,87.3562
29.2192,98.4144
35.612,80.5193
45.2331,122.8098
47.0082,120.5876
39.6728,78.7167
44.9065,91.8557
35.4619,97.689
33.1729,87.4773
36.0614,79.6605
26.8947,82.0095
27.6982,80.9009
36.0254,87.1715
35.3056,95.5874
38.5738,95.2649
32.9439,112.7325
29.798,95.3699
42.0112,97.4293
44.698,123.056
38.097,102.6191
30.9059,102.8843
38.858,84.6248
34.5037,82.9608
36.6648,121.6306
34.4937,118.62
29.8009,95.2679
35.1276,118.4148
41.3686,89.0979
34.3398,79.5317
39.4496,85.6266
40.2309,77.1446
32.3061,102.5418
41.5734,87.4033
34.2321,79.8022
37.1785,81.1409
35.3905,89.4115
38.8629,121.9507
41.3141,75.7558
37.5212,85.8829
34.7865,92.1259
29.982,98.9032
30.7425,88.1112
30.0348,97.6878
39.8313,84.6296
40.9994,81.9965
33.9025,116.5456
33.4566,112.2726
40.1704,79.7331
29.7814,95.9515
41.099,104.8532
34.7133,98.4011
33.4313,112.5911
40.8184,97.9983
40.72,74.1259
29.0254,82.1589
40.1229,87.4515
36.2404,115.0975
34.5074,81.0011
35.7199,81.1895
35.2206,114.0078
32.4613,99.8735
32.4108,88.5064
33.7909,87.242
39.894,83.7228
31.0363,104.8306
42.5263,88.9801
41.5672,87.4738
33.5299,86.8509
35.5721,82.9568
33.0396,80.1423
31.981,102.0335
39.6925,86.1906
43.4508,83.8948
46.929,104.0077
46.8318,96.8456
36.1757,94.1937
38.4447,81.8309
41.2448,112.0194
30.5601,88.2059
34.6548,84.9806
28.8732,82.0905
34.5588,84.9363
34.696,87.6365
38.7938,90.4493
33.2111,84.0569
35.4978,80.5617
28.3596,80.793
37.1118,121.0161
43.6038,96.7115
48.1876,122.1961
40.3521,76.7175
41.3268,105.61
34.4099,117.3991
42.7814,74.0275
28.3363,98.0225
33.5923,101.8411
49.9412,97.2295
39.7402,104.4335
36.0126,83.533
36.1401,85.6305
34.1188,84.7437
35.2765,97.6017
35.2352,102.4296
41.7236,83.5086
43.5392,123.2881
34.8547,117.0882
39.9958,85.8434
33.7219,84.9027
38.239,86.3614
30.753,83.2725
32.1952,86.421
33.2074,84.0633
35.5748,78.1454
44.2776,105.4944
39.1301,94.4965
40.4494,76.5142
44.1193,103.0525
41.6,87.5801
33.6853,84.3112
36.6749,78.927
44.9635,92.5602
31.8649,102.3019
39.762,104.7932
39.6254,75.9483
32.5088,95.643
38.7322,89.9088
35.2699,80.8378
39.5399,79.994
50.9485,113.9782
51.0104,114.0019
39.4337,87.3315
35.0511,80.6196
30.4775,90.4569
35.0179,89.8963
36.9384,80.9931
32.49,82.9336
34.9937,78.13
36.0715,79.352
35.7237,86.3188
41.68,92.9984
37.4165,87.4746
33.4938,112.9373
33.5607,83.4784
33.513,93.9492
35.4588,97.6894
49.6835,112.7793
32.4598,91.7597
33.1792,87.4472
32.4509,95.2831
39.1124,108.6486
44.4705,93.2945
32.7426,97.7434
40.4662,93.9787
41.9652,83.3441
41.663,87.7017
42.302,83.8779
41.925,83.3666
39.6815,75.4785
35.0163,110.6749
39.2912,78.088
36.7296,102.5007
36.0678,79.3132
36.5826,79.3542
32.297,106.8101
41.6296,93.7801
35.0786,81.7031
40.4631,76.3398
39.6855,111.8376
35.518,98.8701
27.4133,80.3975
36.206,86.7716
30.754,83.2726
38.7053,80.6644
53.5706,113.6117
40.9593,80.6597
41.0291,81.9066
45.6685,120.8363
38.6516,90.1324
40.7199,116.1067
38.724,94.4516
47.7115,117.0044
33.5617,86.8318
35.5939,97.4358
32.4955,82.9811
38.4908,85.7698
28.6681,82.1473
31.3178,94.699
32.9781,115.5033
42.7786,87.9523
41.4582,88.1917
33.5469,83.078
38.8784,97.5936
30.4524,88.9341
28.1182,81.6391
40.7696,111.9416
33.4577,90.6306
34.2923,99.7581
36.3311,102.0737
35.3048,86.8837
32.7324,111.5497
42.9341,81.1747
33.8286,93.3959
45.5443,122.3917
41.2358,95.879
30.5163,83.0591
42.2562,121.7988
30.4523,90.9568
36.4454,103.1803
34.3943,103.1445
38.9479,99.5603
28.5108,99.848
42.4974,73.6739
28.8742,82.0949
53.5734,113.5907
42.9213,78.9678
40.3406,88.7603
35.1576,81.4779
46.6032,122.9081
43.437,112.1215
41.5222,83.4613
38.9185,84.6257
29.4395,98.3807
36.0714,79.3517
35.4581,97.6889
32.009,97.0931
39.9614,89.5622
26.183,98.0674
40.6593,75.0722
41.1372,83.6608
46.4357,81.1095
42.852,106.2706
28.5208,98.1851
38.6935,84.9387
41.9139,80.5706
39.7378,81.5273
50.9896,113.9746
42.456,88.9987
30.0857,90.4452
29.7494,81.3437
35.1074,106.6495
40.1237,87.7788
41.6147,90.7829
44.1125,103.2722
37.7519,99.9808
32.4448,93.9785
42.3775,77.3631
39.9069,88.8949
30.4517,82.9337
26.7132,81.8145
34.1932,80.6874
39.4114,84.1504
31.1404,81.5781
51.0746,114.0042
39.9795,86.3957
32.7055,80.8745
29.9734,90.2992
33.6026,114.5235
32.0843,110.8036
41.417,84.1042
39.6158,86.4785
47.242,122.4121
35.6429,82.0404
34.396,103.1526
34.8167,118.8868
49.5362,115.7522
38.7578,81.6903
34.6572,92.4132
34.5095,81.8583
26.3857,98.1404
30.8464,89.4979
39.523,83.8463
36.9222,89.3139
27.2118,98.1414
48.8488,122.572
49.8912,97.0742
29.7798,95.8819
35.3397,78.5564
37.0447,100.9017
33.0437,96.1779
33.6328,80.8793
41.1137,88.4153
41.7544,87.7987
41.988,87.9603
34.6084,92.5334
32.7385,111.5493
29.6416,95.289
35.6089,80.5184
26.6557,81.8023
36.662,76.9392
32.5085,95.6454
31.5808,84.0855
36.1754,94.5736
41.0728,87.8671
38.0955,102.62
39.5521,86.0449
30.4383,88.5295
37.2759,93.1118
38.5339,89.7323
38.175,87.5486
32.4038,85.9569
38.365,82.6966
35.6362,81.3007
40.3543,80.6164
31.4278,85.6191
31.4313,110.9624
35.2187,101.3815
36.3205,82.8319
35.0763,88.5448
39.5569,82.9583
32.1257,110.8736
42.3633,73.4305
36.6434,83.7002
39.9924,85.8451
39.9924,85.8451
26.3361,98.143
